Bnb,MEANenv,Venv,SDenv,Essentiality,GlobalEssentiality,RMenv,SSenv,DMenv
b3774,9.492156794632765,7.520957263254427,2.742436373601843,Nonessential,Nonessential,0.8905860717726155,0.8097805887928099,1.9326557848090329
b3255,9.492427186097459,0.6011644613340283,0.7753479614560345,Essential,Essential,0.8932514745190789,0.8097966229132606,-0.03444866145722614
b1676,9.503959979087233,0.31025316058501423,0.5570037348034699,Nonessential,Nonessential,0.8932514745190789,0.8104720482463722,-0.2534683134429023
b1241,9.517265786243657,1.3761527991108229,1.1730953921616192,Nonessential,Nonessential,0.9223694295726205,0.8112305457533432,0.361864846408276
b3649,9.524489824301963,0.23480393741705577,0.4845657204312494,Nonessential,Essential,0.8932514745190789,0.811632911927719,-0.3270671914964696
b0954,9.555278138301922,0.6794753099445544,0.8243029236540135,Essential,Essential,0.8932514745190789,0.8132717352675212,0.011031188386492308
b0166,9.559711815683164,0.7339362120958212,0.8567007716208859,Essential,Nonessential,0.8932514745190789,0.8134974194809752,0.04320335213991067
b2093,9.570531596907683,5.8734518871026316,2.4235205563606494,Nonessential,Nonessential,0.9223694295726205,0.8140370751638734,1.6094834811967762
b0126,9.582610883927066,0.7931435512353783,0.8905860717726155,Essential,Nonessential,0.9223694295726205,0.8146207611223945,0.07596531065022105
b2913,9.587019145736004,3.455543520614398,1.8589092287183895,Nonessential,Nonessential,0.8932514745190789,0.8148287856671331,1.0440804430512562
b3164,9.59132999048675,0.30438738499997287,0.5517131365120581,Nonessential,Nonessential,0.95943372918431,0.8150296135720809,-0.2633164770600228
b0014,9.599456190905718,1.188921070816925,1.0903765729402504,Nonessential,Nonessential,1.0516258420139346,0.815401152731995,0.2749754202082554
b4147,9.606915941022235,0.47159787389422053,0.6867298405444607,Nonessential,Nonessential,0.95943372918431,0.8157340704366137,-0.129004229892153
b0118,9.623651613735074,1.105916911591517,1.0516258420139346,Nonessential,Nonessential,0.95943372918431,0.8164522377092853,0.2351736043046493
b3544,9.62600971406903,2.7938068289978335,1.671468464852937,Nonessential,Nonessential,0.8932514745190789,0.8165502051606804,0.8549182596922565
b2587,9.638941233064351,0.9205130806965119,0.95943372918431,Nonessential,Nonessential,0.8905860717726155,0.8170732168803321,0.14236051230397795
b3782,9.647561891160787,1.1316581438391953,1.0637942206269009,Nonessential,Essential,0.8905860717726155,0.8174085770279225,0.2463856435989784
b3433,9.711543863075013,1.1908950147324917,1.0912813636878858,Essential,Nonessential,0.8905860717726155,0.8195716797751958,0.2717096839126899
b3829,9.722907875242283,10.427874874877253,3.2292220231624293,Nonessential,Nonessential,0.8905860717726155,0.8198969958263129,2.4093250273361164
b4243,9.728539429555543,1.255825643613227,1.1206362673112213,Nonessential,Nonessential,0.8905860717726155,0.8200517569599279,0.3005845103512934
b0683,9.73237279846711,0.1628198162245303,0.4035093756339873,Nonessential,Nonessential,0.8905860717726155,0.8201546685352262,-0.4166452929012389
b0115,9.734081211082248,0.7978981967305088,0.8932514745190789,Nonessential,Nonessential,0.8905860717726155,0.8201998997619186,0.07305157475716029
b0145,9.752132796691175,0.23432165939309652,0.4840678251992137,Nonessential,Nonessential,0.8905860717726155,0.8206541082829044,-0.3365862830836907
b2579,9.756282423421613,4.676652284595453,2.1625568858634567,Nonessential,Nonessential,0.8905860717726155,0.8207524308478182,1.3418044550156385
b4401,9.769422883444143,0.49494324405400864,0.7035220281227935,Nonessential,Nonessential,0.8567007716208859,0.8210489019612444,-0.11752687383845084
b0178,9.778651780281399,0.15694269491435936,0.39615993602882077,Nonessential,Nonessential,0.8905860717726155,0.8212436891562274,-0.4250837531274066
b3609,9.788507553643473,0.1604405967229964,0.40055036727357574,Nonessential,Nonessential,0.8905860717726155,0.8214395697599587,-0.42088920248638295
b0907,9.78970338354398,1.5841340710414997,1.2586238798948237,Nonessential,Nonessential,0.8905860717726155,0.8214624881785035,0.4371613917163202
b3163,9.796238537745761,0.692424817496786,0.8321206748403659,Nonessential,Nonessential,0.8321206748403659,0.8215845078624854,0.010536166977880512
b3919,9.801567709077695,0.3153898104256384,0.5615957713744276,Nonessential,Nonessential,0.7878462571098503,0.821679983879161,-0.26008421250473335
b2094,9.818089756867629,4.658132419004353,2.158270701048493,Nonessential,Nonessential,0.7878462571098503,0.8219531680707012,1.3363175329777919
b0720,9.819043122058781,2.061409903873246,1.4357610887167982,Nonessential,Nonessential,0.8204890287524446,0.821967884728013,0.6137932039887852
b1719,9.835955192599673,0.11862225278734143,0.3444158137881323,Essential,Essential,0.8109974607569501,0.822210137734156,-0.47779432394602367
b4142,9.862717621292889,1.4711574624024433,1.2129128008238859,Essential,Nonessential,0.8109974607569501,0.8225215880728469,0.39039121275103894
b0889,9.86335502447362,0.5789779004486275,0.760905973460997,Nonessential,Nonessential,0.8109974607569501,0.8225279444322422,-0.06162197097124522
b2029,9.871219612490943,0.3855544198031504,0.620930285783477,Nonessential,Nonessential,0.8109974607569501,0.8226023475546965,-0.20167206177121955
b1288,9.883749409423936,0.16814348500849094,0.41005302706904984,Essential,Essential,0.8109974607569501,0.822705594153608,-0.41265256708455816
b0407,9.889335119326192,0.43186884849926166,0.657167291105744,Nonessential,Essential,0.8109974607569501,0.8227456093573604,-0.1655783182516164
b3988,9.91722581929086,0.3577935292970566,0.5981584483203899,Essential,Essential,0.8109974607569501,0.8228906597253381,-0.22473221140494826
b4314,9.922881166985917,1.6020996454532748,1.265740749700852,Nonessential,Nonessential,0.8109974607569501,0.8229090693286046,0.4428316803722473
b0884,9.931042790475212,1.2567321792093609,1.1210406679551643,Essential,Nonessential,0.8109974607569501,0.8229291760453457,0.29811149190981867
b4143,9.933633851485773,1.1647884723558886,1.0792536645088997,Nonessential,Essential,0.8109974607569501,0.8229339705328935,0.2563196939760062
b3928,9.946367978555504,0.6207017248420005,0.7878462571098503,Nonessential,Nonessential,0.791510075417722,0.8229464813827194,-0.035100224272869074
b3357,9.957272941396173,0.20289094590600007,0.450434174886853,Nonessential,Nonessential,0.791510075417722,0.82294270833786,-0.372508533451007
b3987,9.984525694079192,0.3744961676237428,0.6119609200134783,Essential,Essential,0.791510075417722,0.8228757199167226,-0.21091479990324424
b3980,10.00659740699398,0.867143260699672,0.9312052731270759,Nonessential,Essential,0.8109974607569501,0.8227622993534699,0.10844297377360601
b4177,10.010005753962382,0.37325954899691954,0.6109497106938668,Nonessential,Nonessential,0.8133987402590603,0.8227401411570998,-0.21179043046323298
b0172,10.025206588220467,0.1195959524674794,0.345826477395065,Essential,Essential,0.8133987402590603,0.8226263842770666,-0.4767999068820016
b3349,10.043012732877424,0.34448103843660244,0.5869250705470013,Nonessential,Nonessential,0.8109974607569501,0.8224624585489063,-0.23553738800190505
b0525,10.043258725126371,0.24197219220083588,0.49190669054286695,Nonessential,Essential,0.791510075417722,0.8224599646230284,-0.33055327408016144
b1641,10.044486066452997,0.6732022463031297,0.8204890287524446,Nonessential,Nonessential,0.8109974607569501,0.8224474287670577,-0.0019584000146131153
b2741,10.049728866229705,0.8580766913843004,0.9263242906154953,Nonessential,Nonessential,0.791510075417722,0.822392142880054,0.10393214773544124
b3738,10.052904681228231,0.6577168813542208,0.8109974607569501,Nonessential,Nonessential,0.791510075417722,0.8223572889561409,-0.011359828199190791
b2007,10.068119985980312,0.5936262098242961,0.7704714205110376,Nonessential,Nonessential,0.791510075417722,0.822176131708327,-0.05170471119728948
b4014,10.112409264871864,3.634283835415996,1.9063797720852989,Nonessential,Nonessential,0.7878462571098503,0.8215180860272187,1.0848616860580802
b0432,10.122889309752733,1.8849587657103135,1.3729380050498687,Nonessential,Nonessential,0.791510075417722,0.8213345713912241,0.5516034336586446
b2095,10.135618149785488,3.633553716723881,1.906188268960829,Nonessential,Nonessential,0.791510075417722,0.821097700395645,1.085090568565184
b2551,10.148684955458318,1.0806022474218435,1.0395202005838287,Nonessential,Nonessential,0.791510075417722,0.8208387756617684,0.21868142492206022
b1243,10.156947083495876,0.987036411290549,0.9934970615409735,Nonessential,Nonessential,0.8048480676278924,0.8206668727979154,0.1728301887430581
b1480,10.163817229662822,4.752136381322462,2.179939536162061,Nonessential,Nonessential,0.8048480676278924,0.8205191260236656,1.3594204101383953
b4015,10.172625220640136,4.238227749683393,2.058695642799924,Nonessential,Nonessential,0.8048480676278924,0.8203233472245544,1.2383722955753698
b0436,10.184391295077315,0.626488199487768,0.791510075417722,Nonessential,Nonessential,0.8048480676278924,0.820050725481483,-0.02854065006376094
b2926,10.191749490357918,0.3056442531844829,0.5528510225951317,Essential,Nonessential,0.8048480676278924,0.8198738177575485,-0.2670227951624168
b0008,10.194825026467775,0.3087805736411035,0.5556802800541905,Nonessential,Nonessential,0.8109974607569501,0.8197984171212174,-0.2641181370670269
b2266,10.208602169714785,4.28750794314089,2.070629842135211,Nonessential,Nonessential,0.8133987402590603,0.8194501496425137,1.2511796924926974
b0114,10.214575637230288,0.6616175106550264,0.8133987402590603,Nonessential,Nonessential,0.8133987402590603,0.8192938324586181,-0.00589509219955775
b3510,10.215199117786236,7.122188253644777,2.6687428226872623,Nonessential,Nonessential,0.8109974607569501,0.819277332183311,1.8494654905039511
b0096,10.232912973608189,0.31494925053980094,0.5612033949824261,Essential,Essential,0.8133987402590603,0.8187940166350431,-0.25759062165261704
b0170,10.254186746875595,0.4594434830053427,0.6778226043776814,Essential,Essential,0.8133987402590603,0.8181767467589616,-0.1403541423812802
b0912,10.260101797568185,0.4757303493754049,0.6897320852152703,Nonessential,Nonessential,0.8204890287524446,0.8179980350731438,-0.12826594985787354
b3236,10.300029960292806,1.7960946234499369,1.3401845482805481,Nonessential,Nonessential,0.8335561664803182,0.8167120285066598,0.5234725197738883
b2416,10.30289096253636,0.24887657778088346,0.4988753128597199,Nonessential,Nonessential,0.8515808028776617,0.816614600792767,-0.3177392879330471
b3703,10.31900954234644,1.030528204165548,1.0151493506699139,Essential,Essential,0.8335561664803182,0.8160526491337939,0.1990967015361199
b0116,10.325267781052297,0.5204097789442839,0.7213943297145354,Nonessential,Essential,0.8515808028776617,0.8158285164272444,-0.09443418671270898
b3731,10.348296669338092,0.4761888972302948,0.690064415276063,Nonessential,Nonessential,0.8615237811788323,0.8149753533916354,-0.12491093811557241
b0755,10.367222550254004,0.6477804119643524,0.8048480676278924,Nonessential,Nonessential,0.8515808028776617,0.8142410549338563,-0.00939298730596394
b1093,10.368817570022214,0.14568761193167398,0.38169046612624996,Essential,Essential,0.8335561664803182,0.8141778153775501,-0.4324873492513001
b4172,10.378232858177405,0.1465299104349629,0.382792254930743,Nonessential,Nonessential,0.8335561664803182,0.8138002534536835,-0.43100799852294047
b2185,10.386551024544975,0.8835764115315642,0.9399874528585817,Nonessential,Essential,0.8133987402590603,0.8134606554674111,0.12652679739117056
b2925,10.394751014321342,0.28589118121710133,0.5346879288118457,Essential,Essential,0.8133987402590603,0.8131203867165221,-0.2784324579046764
b3733,10.4413080036265,0.6948158826773639,0.8335561664803182,Nonessential,Nonessential,0.810543020066348,0.8110869859349704,0.022469180545347744
b0903,10.442400581842039,0.9130512012119418,0.9555371270714403,Nonessential,Nonessential,0.810543020066348,0.8110372306687255,0.14449989640271488
b0812,10.469571438428432,5.094158501328327,2.2570242580283284,Nonessential,Nonessential,0.810543020066348,0.80977055482973,1.4472537031985984
b3735,10.526196620076004,0.7251898638297629,0.8515808028776617,Nonessential,Nonessential,0.810543020066348,0.8069544403602761,0.04462636251738561
b3908,10.557452739998357,2.1842810605769154,1.477931345014685,Nonessential,Nonessential,0.810543020066348,0.805301802505272,0.672629542509413
b3732,10.558531329846023,0.6281677726701275,0.7925703581828729,Nonessential,Nonessential,0.8048480676278924,0.8052435643939028,-0.012673206211029853
b2696,10.570742056224745,0.5111910202207611,0.7149762375217523,Essential,Essential,0.7948285697906626,0.8045787148946973,-0.08960247737294502
b3175,10.570961799914187,0.7422232255366726,0.8615237811788323,Nonessential,Essential,0.7948285697906626,0.8045666575701917,0.05695712360864058
b4226,10.578416869306729,0.21722325306155416,0.4660721543511843,Essential,Essential,0.7948285697906626,0.8041556700261318,-0.33808351567494743
b2096,10.584472114163182,2.699609320450487,1.6430487882136937,Nonessential,Nonessential,0.8048480676278924,0.8038191095399314,0.8392296786737623
b3734,10.608199949557465,0.773026730202008,0.8792193868438115,Nonessential,Nonessential,0.8048480676278924,0.8024769022160964,0.07674248462771516
b3495,10.631220109675967,1.2228869096641755,1.105842172131347,Nonessential,Nonessential,0.8048480676278924,0.8011398265182975,0.30470234561304943
b1712,10.648782579928163,0.3848036571736737,0.6203254445641205,Nonessential,Nonessential,0.8048480676278924,0.8000971967909875,-0.17977175222686692
b3556,10.65450275254078,7.716576752941826,2.777872702796481,Nonessential,Nonessential,0.8048480676278924,0.7997534692884191,1.9781192335080617
b2414,10.68569327051035,3.4466076990194026,1.856504160786989,Nonessential,Nonessential,0.8048480676278924,0.7978442123629381,1.0586599484240509
b3781,10.722609696915645,0.33253555519975936,0.5766589591775709,Nonessential,Nonessential,0.8048480676278924,0.7955102816593764,-0.2188513224818055
b0440,10.78696181876736,0.5042553735455338,0.710109409559917,Nonessential,Nonessential,0.7948285697906626,0.7912601321532853,-0.08115072259336831
b3936,10.810692927294092,1.4618356417327873,1.2090639527058886,Nonessential,Essential,0.810543020066348,0.789637733909305,0.4194262187965836
b2606,10.84551675113418,0.6569799873782763,0.810543020066348,Essential,Essential,0.810543020066348,0.7872064618235202,0.023336558242827876
b0565,10.852361611610892,3.3005717438516387,1.8167475729587859,Nonessential,Nonessential,0.7948285697906626,0.7867217953246473,1.0300257776341386
b4000,10.858468756372353,0.4956504367883374,0.7040244575214255,Nonessential,Nonessential,0.7948285697906626,0.7862875422091463,-0.08226308468772081
b2597,10.877469351494993,2.606283059317403,1.6143986680239186,Nonessential,Nonessential,0.7925703581828729,0.7849257376516191,0.8294729303722995
b3636,10.899069809709381,0.6317524553554702,0.7948285697906626,Nonessential,Nonessential,0.7925703581828729,0.783358467696343,0.011470102094319645
b0741,10.904937389842054,0.4843950051703743,0.6959849173440286,Nonessential,Nonessential,0.7925703581828729,0.7829293335695714,-0.08694441622554283
b4203,10.916840490359608,0.6171109118260775,0.7855640723875281,Nonessential,Essential,0.7925703581828729,0.7820544521566564,0.0035096202308717572
b3736,10.9388770779884,0.6110952118721309,0.7817257907170077,Nonessential,Nonessential,0.7925703581828729,0.7804199085394083,0.0013058821775993046
b1324,10.956767614114948,0.4579613144433265,0.6767283904516838,Nonessential,Nonessential,0.7948285697906626,0.779079290879113,-0.10235090042742923
b0953,10.978327226008572,7.122485284285523,2.6687984720254776,Nonessential,Nonessential,0.7948285697906626,0.7774483508303547,1.891350121195123
